student_id,age,gaming_hours,study_hours,sleep_hours,attendance,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades,gender_Female,gender_Male,gender_Other,gaming_genre_Casual,gaming_genre_FPS,gaming_genre_RPG
1868,20,5.25,5.42,6.63,94.21,3.23,8.47,263.02,12.61,0,68.63,0,1,0,0,1,0
1869,21,6.33,6.17,6.18,64.78,3.11,11.04,255.01,15.17,0,57.78,1,0,0,1,0,0
1870,19,2.84,3.58,4.29,60.7,4.6,4.98,260.39,8.53,1,44.8,1,0,0,0,0,1
1871,17,7.63,6.97,8.41,74.15,0.79,11.01,213.65,18.64,0,54.14,1,0,0,0,1,0
1872,19,6.81,5.52,5.58,75.18,0.85,11.89,233.71,16.88,0,47.759651317438845,1,0,0,0,0,1
1873,16,2.36,4.01,7.21,63.09,0.95,8.29,283.99,8.96,1,67.27,0,1,0,0,0,1
1874,22,0.06,8.44,7.04,92.57,2.12,3.85,303.19,0.96,1,107.08084410107716,1,0,0,1,0,0
1875,17,2.37,7.55,6.92,76.22,4.37,5.53,295.36,7.39,1,86.6,0,1,0,1,0,0
1876,17,2.25,4.54,6.63,79.6,4.41,6.41,305.41,3.44,1,72.35,1,0,0,0,1,0
1877,24,7.12,8.63,4.91,70.59,2.95,10.55,232.68,15.99,2,64.14594686982988,1,0,0,1,0,0
1878,20,7.74,9.28,5.4,80.46,3.29,9.56,210.52,17.88,2,69.49489892713028,1,0,0,0,1,0
1879,17,0.56,5.83,6.62,90.67,4.49,3.86,315.34,1.33,1,92.78,0,1,0,0,1,0
1880,24,3.77,2.93,7.95,96.25,3.12,9.67,263.66,10.77,1,63.33,0,1,0,0,1,0
1881,24,4.39,9.24,6.16,98.82,1.15,8.59,257.23,11.48,1,97.3,0,1,0,0,1,0
1882,16,0.74,2.71,5.02,77.07,3.52,3.16,320.72,0.91,1,66.37,0,1,0,1,0,0
1883,18,3.02,1.44,4.44,99.6,3.85,8.76,295.76,11.17,1,48.44,0,1,0,0,0,1
1884,19,2.54,3.95,7.32,71.8,3.18,5.48,286.63,7.19,1,64.97,1,0,0,0,0,1
1885,22,4.29,7.54,6.12,60.28,1.37,7.24,275.83,6.7,1,77.94,0,1,0,1,0,0
1886,19,5.29,9.31,4.63,90.7,2.0,9.37,245.78,12.8,2,75.58371762972082,0,0,1,0,1,0
1887,17,5.63,6.74,7.37,67.14,2.35,9.47,257.73,16.09,0,62.36536559524971,0,1,0,0,1,0
1888,22,1.09,9.57,5.04,62.1,0.73,3.54,303.08,3.4,2,100.0,1,0,0,0,0,1
1889,21,6.5,1.83,6.55,96.96,2.26,9.84,228.74,13.37,0,45.5,1,0,0,1,0,0
1890,18,5.43,1.55,5.53,91.67,0.81,8.09,245.77,11.1,0,37.03,1,0,0,1,0,0
1891,21,7.11,6.44,8.66,64.11,2.5,11.8,238.78,16.24,0,55.52,1,0,0,0,1,0
1892,21,3.59,9.7,5.14,91.08,0.25,5.2,262.11,5.56,2,97.6056807496753,0,1,0,1,0,0
1893,20,7.15,5.52,6.1,93.76,4.74,11.9,231.38,19.48,0,50.19,1,0,0,1,0,0
1894,19,6.93,1.46,8.8,96.21,1.23,8.74,247.52,16.61,0,42.13,0,1,0,0,1,0
1895,16,3.51,2.99,5.59,81.75,2.34,6.04,272.95,10.44,1,55.42,0,1,0,0,0,1
1896,21,3.05,3.2,7.22,88.14,0.16,5.72,267.99,4.43,1,64.18,1,0,0,0,1,0
1897,17,7.46,4.04,5.58,90.49,0.96,13.41,227.71,18.15,0,38.12,1,0,0,0,0,1
1898,18,5.72,1.39,4.55,87.55,3.47,9.67,258.14,15.57,0,26.97,1,0,0,1,0,0
1899,23,7.43,9.14,7.14,85.87,0.56,12.32,217.86,15.41,0,85.03219261676732,0,1,0,1,0,0
1900,21,6.38,5.64,8.58,81.9,3.14,10.16,255.31,14.51,0,65.35,0,1,0,0,0,1
1901,18,4.87,7.04,6.26,79.17,0.01,10.79,269.19,10.5,1,64.87,0,1,0,1,0,0
1902,22,0.93,1.6,7.13,99.85,2.33,2.82,312.34,4.47,1,66.17,0,1,0,0,1,0
1903,19,2.33,1.49,7.04,73.5,3.61,6.35,297.81,6.24,1,61.78630486274652,0,1,0,0,1,0
1904,24,7.75,6.28,6.08,63.53,4.63,12.74,228.27,17.81,0,31.91,0,1,0,0,1,0
1905,20,2.56,8.99,7.07,90.6,2.46,6.7,292.62,4.93,1,95.76,0,1,0,1,0,0
1906,18,0.75,5.76,5.3,68.55,4.2,6.23,311.71,7.34,1,71.9,1,0,0,1,0,0
1907,17,5.66,8.9,5.89,81.31,4.01,9.66,260.91,13.42,2,90.19507071507132,0,1,0,0,0,1
1908,17,5.87,8.3,6.21,63.83,1.48,11.0,262.49,15.89,0,69.60090515382194,1,0,0,1,0,0
1909,18,2.28,1.68,8.32,84.77,4.37,4.16,284.43,6.27,1,62.56,0,1,0,1,0,0
1910,17,2.38,2.82,5.74,97.76,3.2,4.69,284.42,4.1,1,63.41,1,0,0,0,0,1
1911,19,3.75,6.92,7.18,88.91,0.52,6.97,271.09,5.83,1,95.48440846348372,1,0,0,0,0,1
1912,17,0.17,4.99,5.07,68.58,4.7,5.43,311.87,2.59,1,73.16,0,1,0,1,0,0
1913,24,6.31,3.62,5.26,98.85,0.88,9.44,255.62,16.4,0,41.05,1,0,0,0,1,0
1914,17,2.54,4.77,7.24,72.28,2.35,6.68,274.52,3.21,1,70.48,0,1,0,0,1,0
1915,24,6.83,5.01,7.81,77.46,2.33,9.81,243.47,19.05,0,54.31,1,0,0,0,1,0
1916,21,6.42,9.19,6.31,79.92,3.13,11.45,256.83,17.02,0,78.94627919249139,0,1,0,1,0,0
1917,16,5.29,1.93,5.68,99.63,3.32,7.29,250.73,11.96,0,46.66,0,0,1,1,0,0
1918,19,2.6,3.52,8.55,62.76,1.16,6.57,303.52,6.95,1,62.91,0,1,0,0,1,0
1919,16,4.13,5.84,4.68,87.87,1.76,8.02,282.01,11.92,1,61.92,0,1,0,1,0,0
1920,21,3.56,7.28,7.6,74.48,0.72,6.58,273.79,6.19,1,86.53,1,0,0,0,0,1
1921,19,2.71,6.68,7.45,63.13,0.63,7.24,295.67,8.57,1,91.72,0,1,0,0,0,1
1922,18,6.79,9.47,7.45,97.4,4.13,7.93,230.25,14.77,0,77.38173713291891,1,0,0,1,0,0
1923,18,3.87,8.16,8.68,83.59,3.75,9.08,262.54,13.94,1,97.86,0,1,0,0,0,1
1924,24,6.66,6.01,7.64,90.14,2.21,9.4,235.44,13.96,0,61.65,1,0,0,0,0,1
1925,21,0.84,2.93,5.51,69.62,0.48,5.81,323.42,4.25,1,56.7,0,1,0,0,1,0
1926,24,1.13,5.06,5.77,90.46,2.25,3.66,301.86,3.39,1,84.97,1,0,0,0,1,0
1927,20,7.82,7.24,5.96,93.14,1.47,9.76,226.58,15.58,2,56.22092494588872,1,0,0,0,0,1
1928,17,4.7,8.54,4.15,77.23,3.89,7.65,253.56,13.83,2,66.67,0,1,0,0,1,0
1929,23,4.08,9.64,8.57,82.88,0.48,9.07,279.71,8.71,1,100.0,0,1,0,1,0,0
1930,20,4.19,6.45,4.37,98.87,2.26,8.71,278.03,7.6,1,63.65,0,1,0,0,0,1
1931,17,1.72,5.74,7.5,93.87,2.96,4.73,292.32,5.43,1,93.84,0,0,1,0,0,1
1932,19,5.75,1.16,7.65,77.79,4.93,11.44,227.83,12.9,0,30.0,0,1,0,1,0,0
1933,24,0.68,1.65,8.22,86.58,0.45,3.72,308.22,3.39,1,65.37,0,1,0,1,0,0
1934,19,4.59,2.4,6.77,91.37,0.57,7.34,269.35,11.82,1,54.6,0,1,0,0,1,0
1935,19,4.57,1.49,7.63,60.97,4.94,6.29,265.03,10.29,1,32.39,0,1,0,0,0,1
1936,17,7.31,4.61,5.51,83.53,2.03,8.66,233.08,15.34,0,35.06,1,0,0,1,0,0
1937,21,4.21,4.03,7.73,99.38,3.72,6.96,272.98,5.67,1,70.03,1,0,0,0,1,0
1938,17,1.1,6.74,5.72,97.89,3.92,2.56,301.69,4.05,1,96.67,1,0,0,0,1,0
1939,22,4.58,5.82,8.51,93.3,1.57,7.89,252.49,11.21,1,74.39,1,0,0,0,0,1
1940,18,0.73,6.36,4.82,64.25,1.07,6.03,318.63,7.86,1,77.29,1,0,0,0,0,1
1941,18,1.63,5.25,5.58,99.76,1.38,5.01,291.59,7.22,1,79.44,0,1,0,0,1,0
1942,20,0.25,3.5,6.49,84.38,3.82,3.65,304.98,-0.76,1,69.59,0,1,0,0,0,1
1943,18,4.11,9.58,7.88,68.92,4.2,6.38,275.68,11.48,1,100.0,1,0,0,0,0,1
1944,17,0.68,1.78,7.74,86.97,3.5,2.51,300.78,-0.32,1,69.81,1,0,0,0,0,1
1945,24,3.76,9.45,5.05,94.26,2.21,5.87,266.7,10.24,2,90.61,1,0,0,1,0,0
1946,17,7.46,3.8,4.72,64.49,1.31,11.3,246.29,19.75,0,27.84336164038511,0,1,0,1,0,0
1947,17,5.76,5.61,5.52,96.66,2.13,9.72,266.77,17.23,0,53.06,0,1,0,0,0,1
1948,23,0.62,1.98,6.42,96.81,4.57,2.72,324.47,1.5,1,67.03,0,1,0,0,0,1
1949,24,1.79,1.64,6.7,60.54,4.32,4.78,306.11,6.49,1,58.041504175721336,1,0,0,1,0,0
1950,22,5.39,4.87,6.15,96.01,1.62,9.23,266.88,14.72,0,59.93208418900365,1,0,0,0,0,1
1951,18,7.16,7.68,7.32,97.87,1.64,11.96,253.71,17.66,0,77.58786029563846,1,0,0,1,0,0
1952,24,0.26,3.42,6.14,61.51,3.9,2.86,327.82,-1.52,1,60.26,0,1,0,0,0,1
1953,18,6.5,6.06,8.73,71.77,2.13,8.86,244.51,14.49,0,60.37,1,0,0,0,0,1
1954,20,4.49,3.51,5.3,74.92,2.86,9.14,274.85,12.44,1,47.79,0,1,0,0,1,0
1955,24,4.37,4.5,7.14,73.96,2.11,7.94,262.91,10.52,1,58.11,0,1,0,1,0,0
1956,18,7.66,9.16,7.06,90.36,1.21,12.94,229.54,16.24,0,65.46028943410288,1,0,0,0,0,1
1957,22,5.98,8.7,5.41,74.32,0.94,8.04,250.15,12.59,2,72.45435308555344,0,1,0,1,0,0
1958,16,6.8,5.64,6.06,98.26,0.7,11.65,237.02,17.83,0,46.69,0,1,0,0,0,1
1959,19,2.83,3.14,5.83,99.8,0.06,4.64,282.89,7.35,1,64.43,1,0,0,0,1,0
1960,19,4.43,2.74,4.86,72.67,1.4,8.35,279.72,11.75,1,35.38,1,0,0,0,0,1
1961,22,4.92,9.59,6.39,80.35,0.86,7.34,251.43,10.55,1,82.87,0,1,0,0,1,0
1962,23,2.57,2.82,5.93,82.31,1.29,4.08,290.64,6.75,1,61.29,1,0,0,0,1,0
1963,16,4.56,8.27,4.89,83.18,0.38,8.64,252.39,6.95,2,70.76,0,1,0,0,1,0
1964,20,1.89,4.32,6.25,74.97,1.71,5.42,277.24,5.46,1,74.23,1,0,0,0,1,0
1965,22,1.15,9.87,6.11,66.64,2.6,4.58,318.15,3.25,1,100.0,1,0,0,0,1,0
1966,19,2.99,4.31,4.66,62.18,4.72,6.95,296.98,8.01,1,50.46,1,0,0,1,0,0
1967,19,5.91,4.16,4.66,64.25,1.74,8.77,244.23,10.9,0,28.32,1,0,0,1,0,0
1968,19,7.33,6.74,7.24,96.05,0.16,11.68,232.55,17.58,0,55.92,0,1,0,0,1,0
1969,21,3.66,9.65,7.53,71.22,1.81,5.31,273.19,11.99,1,97.92,0,1,0,0,0,1
1970,22,5.14,9.79,8.71,63.07,4.09,9.71,255.44,12.73,0,96.53902745401682,0,1,0,0,0,1
1971,17,0.82,7.36,4.44,84.94,1.7,4.72,305.28,3.68,2,82.34,0,1,0,0,1,0
1972,20,7.24,7.79,4.59,63.01,1.46,10.67,237.72,21.21,2,62.1333438051394,1,0,0,0,1,0
1973,19,4.55,6.07,4.26,62.8,4.59,6.19,261.59,8.02,1,54.17,0,1,0,0,1,0
1974,18,6.24,7.8,6.66,84.86,1.49,8.63,249.27,14.66,0,83.88754265210088,0,1,0,1,0,0
1975,22,6.36,8.74,7.11,83.66,4.85,8.84,260.36,17.12,0,84.2020665122245,0,1,0,1,0,0
1976,21,2.05,5.37,6.02,61.66,4.16,4.22,299.3,4.4,1,74.14,0,0,1,0,0,1
1977,22,4.23,6.58,7.99,78.42,3.42,10.0,270.49,13.05,1,93.3394839001055,0,1,0,1,0,0
1978,20,7.68,5.84,7.43,77.43,2.99,13.26,222.13,18.48,0,42.4,1,0,0,0,0,1
1979,21,0.72,6.06,8.93,81.87,1.12,4.45,311.22,1.16,1,109.69165574415564,0,1,0,0,1,0
1980,20,5.46,9.01,4.69,89.51,3.65,7.49,237.78,11.61,2,101.67817668635332,0,1,0,1,0,0
1981,22,7.7,4.2,4.29,71.31,1.74,13.26,243.0,18.12,0,10.67,1,0,0,0,1,0
1982,17,2.4,2.87,5.37,77.31,2.43,7.15,281.62,5.9,1,58.76,1,0,0,1,0,0
1983,20,6.89,5.11,4.1,91.71,0.52,8.08,218.13,11.16,0,34.58,1,0,0,0,0,1
1984,21,7.47,2.87,8.66,96.9,1.48,10.92,229.31,15.84,0,46.72,1,0,0,0,0,1
1985,21,5.98,5.49,5.52,95.65,2.65,10.0,251.78,10.98,0,50.46,0,1,0,0,0,1
1986,20,1.85,9.13,6.76,79.11,2.34,3.18,311.05,5.45,1,100.0,0,1,0,1,0,0
1987,22,2.67,6.56,5.59,80.83,1.72,3.92,290.41,7.06,1,68.45,1,0,0,0,1,0
1988,23,0.29,8.7,5.23,81.16,2.36,3.61,325.77,-0.31,2,100.0,0,1,0,0,1,0
1989,22,6.65,2.5,4.76,94.75,3.72,7.66,249.5,13.97,0,28.53,1,0,0,1,0,0
1990,20,6.8,9.11,5.6,93.6,2.3,8.03,246.72,11.53,2,81.46045914101558,1,0,0,1,0,0
1991,16,5.06,6.42,7.08,72.46,2.53,6.89,247.94,10.31,0,62.23,0,1,0,1,0,0
1992,20,2.82,1.29,8.86,66.51,3.51,8.37,291.27,7.08,1,54.73,1,0,0,0,0,1
1993,17,0.61,6.7,6.79,75.16,4.21,5.44,298.83,4.6,1,96.55,0,1,0,0,0,1
1994,20,6.02,9.56,6.66,71.54,2.63,9.27,267.7,10.43,0,83.08344385654743,0,1,0,0,0,1
1995,20,5.81,1.71,4.18,98.03,4.74,9.21,257.26,15.29,0,30.53,0,1,0,0,1,0
1996,17,7.3,6.24,8.2,70.64,1.77,11.73,226.15,19.27,0,55.48,1,0,0,1,0,0
1997,20,5.84,9.24,4.22,67.25,1.26,9.21,253.68,13.08,2,62.502702364344735,0,1,0,1,0,0
1998,19,6.63,1.09,8.53,95.98,3.47,7.95,230.33,11.23,0,39.53287210820626,1,0,0,1,0,0
1999,16,5.97,6.68,6.69,63.46,0.88,10.66,232.81,10.1,0,62.39,1,0,0,0,0,1
2000,18,5.05,5.27,4.84,70.41,4.5,6.34,268.17,12.94,0,39.17,1,0,0,0,0,1
2001,16,3.42,4.12,6.26,77.56,1.93,6.85,269.15,12.52,1,65.97,1,0,0,1,0,0
2002,20,7.22,6.65,8.97,83.8,3.49,12.53,231.55,17.18,0,59.18,0,1,0,1,0,0
2003,19,5.21,1.47,5.53,73.11,2.85,6.8,259.54,8.89,0,39.37,0,1,0,1,0,0
2004,22,3.19,7.78,5.35,79.85,0.27,7.72,279.9,6.45,2,82.82,0,1,0,0,0,1
2005,20,0.67,1.04,4.59,67.95,3.55,1.9,301.68,4.32,1,39.89,1,0,0,1,0,0
2006,19,2.33,3.76,6.99,82.97,3.95,8.3,292.65,7.98,1,73.2,0,0,1,0,1,0
2007,17,4.35,5.54,4.45,76.31,4.91,8.76,269.28,8.97,1,62.95,1,0,0,0,0,1
2008,19,2.21,4.39,7.83,93.97,2.08,8.05,302.19,11.94,1,82.3,1,0,0,0,1,0
2009,17,1.77,3.77,8.6,76.63,2.51,6.11,323.21,7.8,1,78.07,1,0,0,1,0,0
2010,23,4.22,8.48,8.66,77.75,4.37,6.43,249.6,10.64,1,98.7,0,1,0,0,0,1
2011,18,1.36,9.41,4.54,83.69,1.35,6.99,295.69,4.42,2,96.91,1,0,0,0,1,0
2012,24,6.4,8.86,6.79,64.93,0.95,10.53,245.43,17.34,0,86.42399769997512,1,0,0,0,0,1
2013,19,3.87,5.7,4.49,66.27,0.66,7.75,283.67,11.44,1,44.77,0,1,0,0,1,0
2014,21,4.59,8.96,6.86,91.61,4.89,7.74,268.38,10.54,1,89.6,0,0,1,0,1,0
2015,20,1.18,9.29,8.07,70.94,1.35,3.6,317.07,5.75,1,100.0,0,1,0,0,1,0
2016,16,2.6,4.68,6.69,87.39,3.79,6.25,274.0,9.12,1,65.81,1,0,0,0,0,1
2017,24,3.28,3.55,8.36,63.9,2.25,6.11,277.46,8.52,1,73.77786670872725,1,0,0,0,1,0
2018,16,6.47,1.88,8.01,92.87,1.2,11.74,256.98,13.28,0,27.53,1,0,0,0,1,0
2019,23,6.16,5.31,5.38,99.53,4.57,7.3,237.48,10.85,0,59.58,0,1,0,0,1,0
2020,24,1.78,9.52,7.15,74.95,2.32,5.43,269.65,2.22,1,100.0,1,0,0,0,1,0
2021,24,4.93,6.05,4.04,80.22,2.83,10.11,252.67,15.1,1,59.9,1,0,0,0,1,0
2022,16,1.95,7.01,5.98,77.71,1.11,3.09,300.97,1.55,2,84.95,0,1,0,0,0,1
2023,17,7.91,2.02,5.19,95.77,1.62,10.32,224.37,17.09,0,7.35,1,0,0,0,0,1
2024,16,7.62,2.29,8.69,60.4,3.74,8.88,215.71,12.69,0,22.29,1,0,0,1,0,0
2025,17,4.51,5.18,6.03,86.14,1.72,8.49,258.66,14.38,1,64.71,1,0,0,0,1,0
2026,23,5.59,9.56,7.27,86.09,2.53,8.17,239.61,10.14,0,93.83904298116155,0,1,0,1,0,0
2027,20,6.41,4.25,7.66,75.3,0.57,12.21,230.95,16.37,0,47.57,1,0,0,0,1,0
2028,22,5.77,8.9,7.87,68.77,4.25,9.85,241.97,10.44,0,87.20164816111901,1,0,0,0,1,0
2029,17,5.6,2.08,7.68,69.59,3.69,9.41,253.85,14.85,0,45.04,0,1,0,0,1,0
2030,23,7.67,6.55,5.45,92.02,3.8,13.26,204.08,20.3,0,46.54,0,1,0,0,1,0
2031,21,4.77,6.41,7.43,62.64,0.89,6.89,276.42,10.64,1,71.97,0,0,1,0,0,1
2032,23,5.09,8.74,6.75,82.55,2.48,8.9,257.88,11.95,0,94.50081149330975,1,0,0,1,0,0
2033,16,6.79,1.03,6.99,72.27,0.14,10.5,227.45,17.06,0,19.97,1,0,0,1,0,0
2034,16,5.36,2.71,4.0,70.61,1.58,6.77,245.94,10.21,0,34.36,0,1,0,1,0,0
2035,22,5.86,2.98,5.29,80.23,1.74,11.52,243.33,16.73,0,39.21,0,1,0,1,0,0
2036,23,1.87,9.55,8.65,95.91,4.57,6.37,297.62,6.58,1,100.0,0,1,0,0,0,1
2037,18,2.97,2.38,5.45,84.72,4.96,8.41,285.87,5.51,1,54.83,0,1,0,0,0,1
2038,20,1.18,1.33,6.19,91.54,3.09,7.09,303.9,9.01,1,64.0,1,0,0,1,0,0
2039,16,4.05,5.81,4.93,84.03,2.58,7.45,263.85,10.17,1,66.23,1,0,0,1,0,0
2040,22,3.65,5.76,4.69,87.91,2.2,8.67,276.09,9.13,1,75.16,1,0,0,0,1,0
2041,20,7.98,8.6,5.04,77.3,0.09,11.87,203.5,18.24,2,55.95912097344082,0,1,0,0,0,1
2042,23,4.89,9.54,6.77,97.04,4.0,10.78,249.17,11.29,1,93.08,1,0,0,0,0,1
2043,23,6.29,5.85,8.6,80.08,3.36,8.53,237.76,13.39,0,62.13,0,1,0,0,0,1
2044,24,2.67,9.37,5.63,82.07,3.25,3.74,274.54,7.45,2,98.58,0,1,0,1,0,0
2045,22,6.65,7.53,5.62,81.0,4.05,8.58,238.01,15.64,2,67.55127893882569,1,0,0,0,0,1
2046,16,4.92,3.38,6.82,72.65,4.64,6.56,247.58,11.9,1,44.7,1,0,0,1,0,0
2047,18,5.58,9.36,5.78,69.25,1.95,8.76,270.17,11.55,2,81.30417171616416,1,0,0,1,0,0
2048,23,2.36,7.01,8.55,62.95,2.13,3.75,277.1,3.69,1,90.27,0,1,0,0,1,0
2049,18,4.39,4.73,5.89,88.73,4.88,6.49,282.43,10.61,1,57.88,1,0,0,0,1,0
2050,23,5.07,7.12,6.45,71.57,3.32,6.55,239.11,12.42,0,61.79436214146735,1,0,0,0,1,0
2051,16,4.71,4.61,6.67,75.57,4.26,8.14,283.53,9.67,1,51.81,1,0,0,1,0,0
2052,20,7.32,2.03,7.91,96.8,1.11,9.65,238.0,15.35,0,40.32,0,1,0,0,1,0
2053,19,7.19,7.47,6.82,82.66,1.59,10.55,241.64,16.84,0,76.38644909045331,0,0,1,0,0,1
2054,20,7.77,8.42,5.2,63.88,1.96,9.21,213.11,16.07,2,54.94571291748731,1,0,0,0,0,1
2055,23,5.34,7.56,4.62,91.98,1.58,8.92,252.69,14.78,2,81.86154106874058,1,0,0,1,0,0
2056,19,7.78,3.06,8.69,70.25,4.42,9.43,224.07,13.77,0,29.16,0,1,0,0,1,0
2057,19,6.66,9.61,8.01,82.11,2.56,8.16,239.07,11.16,0,84.40680321735825,0,1,0,0,1,0
2058,18,2.17,1.23,4.11,80.4,4.77,4.72,306.69,7.81,1,40.02,0,1,0,0,1,0
2059,22,3.42,3.99,8.11,69.52,1.61,8.79,285.87,10.76,1,68.21,0,1,0,0,0,1
2060,18,1.91,3.34,6.95,64.63,0.19,6.85,295.42,6.47,1,64.12,1,0,0,0,1,0
2061,18,0.03,1.43,6.59,68.45,0.69,5.83,329.63,2.29,1,58.48,0,1,0,1,0,0
2062,20,1.5,4.65,4.06,63.89,1.09,4.8,313.83,5.59,1,65.97,0,1,0,0,1,0
2063,20,0.03,6.61,7.9,71.03,3.2,2.59,313.96,1.72,1,91.13,0,1,0,0,0,1
2064,21,5.76,8.94,4.99,99.89,0.91,11.61,244.91,15.04,2,86.58503219895216,0,1,0,1,0,0
2065,23,3.4,9.91,7.64,76.08,1.91,6.31,300.82,8.12,1,100.0,0,1,0,0,0,1
2066,21,2.5,8.27,4.08,94.56,3.98,3.55,287.6,6.6,2,87.31,1,0,0,0,1,0
2067,16,6.09,5.22,7.98,81.97,0.62,11.19,240.49,16.57,0,60.72,1,0,0,1,0,0
2068,23,6.66,7.51,4.12,86.66,0.4,8.51,238.53,16.05,2,59.37849981658927,0,1,0,0,1,0
2069,23,7.8,8.59,5.18,66.25,2.7,12.39,237.14,18.81,2,68.2519668407462,0,1,0,0,1,0
2070,24,5.14,5.19,5.34,70.99,3.49,6.22,265.5,10.81,0,47.83,0,1,0,0,1,0
2071,24,3.69,8.07,4.79,80.42,4.55,5.24,274.46,9.04,2,78.35677198110457,0,1,0,0,1,0
2072,17,2.44,5.34,6.41,95.25,3.31,5.86,296.84,8.98,1,83.07,1,0,0,0,0,1
2073,17,1.78,4.48,5.42,61.72,4.73,3.12,301.14,3.92,1,65.41,1,0,0,0,0,1
2074,18,1.7,5.73,8.97,80.28,1.22,7.14,298.18,5.58,1,91.44,1,0,0,0,0,1
2075,16,3.27,7.08,6.9,62.04,1.71,8.02,277.76,9.9,1,75.4,1,0,0,0,1,0
2076,19,7.93,7.54,6.83,78.27,4.2,10.57,226.32,18.66,0,60.10906780925567,0,1,0,0,0,1
2077,19,0.01,4.21,5.1,85.15,4.06,4.0,315.72,1.81,1,67.68,1,0,0,0,1,0
2078,24,1.58,6.14,6.04,89.79,3.32,6.16,301.75,6.35,1,94.08,1,0,0,0,1,0
2079,24,1.51,9.19,4.62,65.54,2.53,6.29,301.38,3.73,2,100.0,1,0,0,0,1,0
2080,24,5.74,9.79,7.81,66.66,0.09,8.72,236.61,12.95,0,89.51078830944087,0,1,0,0,0,1
2081,22,2.82,3.05,5.66,78.8,1.4,8.31,280.87,11.49,1,51.71,1,0,0,0,0,1
2082,17,3.66,2.74,7.76,99.92,0.79,9.37,273.5,11.39,1,65.52,1,0,0,0,1,0
2083,20,1.19,7.09,5.86,74.24,0.26,3.17,324.32,2.08,2,81.17,1,0,0,1,0,0
2084,19,3.24,4.73,8.94,77.1,3.88,8.8,279.52,8.23,1,81.46,0,1,0,0,1,0
2085,23,0.83,1.22,4.86,77.3,0.66,5.39,312.77,1.45,1,48.09,1,0,0,1,0,0
2086,17,4.26,4.12,4.01,63.23,1.79,9.7,290.39,14.49,1,36.97,1,0,0,0,1,0
2087,21,0.78,8.26,6.97,90.97,4.89,3.9,294.85,1.13,1,100.0,1,0,0,0,0,1
2088,20,6.32,8.18,8.76,70.12,2.05,10.63,228.82,9.74,0,88.03504187821814,1,0,0,0,0,1
2089,17,4.53,5.45,7.24,88.15,0.71,6.71,257.86,7.34,1,66.69,1,0,0,0,0,1
2090,16,5.79,5.25,4.43,79.0,3.45,10.55,247.19,14.07,0,55.3,0,1,0,0,1,0
2091,23,3.35,6.22,6.7,84.47,4.05,7.26,277.48,7.22,1,74.57,1,0,0,0,0,1
2092,17,3.05,2.97,8.55,62.16,1.4,6.45,278.29,8.06,1,71.1238833576979,0,1,0,1,0,0
2093,22,0.79,5.73,4.03,95.6,4.05,5.25,298.18,4.49,1,90.0924636367911,1,0,0,1,0,0
2094,24,4.19,1.1,4.83,69.75,1.36,7.95,279.46,9.01,1,25.45,0,1,0,0,1,0
2095,24,4.12,5.28,8.07,86.8,3.47,8.95,266.02,8.82,1,72.58,1,0,0,0,1,0
2096,23,3.74,4.02,8.47,91.92,0.62,9.03,286.96,11.95,1,69.85,1,0,0,0,1,0
2097,24,5.92,7.07,7.54,81.6,2.14,10.92,238.79,14.94,0,71.74674070280149,1,0,0,0,1,0
2098,17,6.66,6.75,8.96,73.49,2.6,9.2,259.68,9.24,0,54.19,1,0,0,0,1,0
2099,21,6.01,4.43,4.45,99.12,3.63,11.89,231.22,11.89,0,33.77,1,0,0,0,1,0
2100,19,1.15,1.07,6.73,71.14,3.25,5.4,306.06,0.84,1,54.97,1,0,0,1,0,0
2101,19,4.98,3.27,7.42,97.95,4.27,7.6,250.26,10.95,1,58.1179802018831,0,1,0,0,0,1
2102,20,0.64,6.7,7.51,66.25,0.92,1.85,312.68,2.29,1,84.43,0,1,0,1,0,0
2103,18,5.56,1.65,7.97,75.57,3.31,11.5,243.48,13.75,0,36.13,0,1,0,1,0,0
2104,16,3.05,1.97,8.59,65.54,0.64,7.05,261.95,6.84,1,55.21,0,1,0,0,0,1
2105,23,1.06,6.82,5.81,60.09,2.39,3.2,299.47,5.23,1,83.44,1,0,0,0,0,1
2106,20,6.9,7.8,4.21,70.41,2.62,10.36,253.16,16.17,2,58.80226584830714,1,0,0,1,0,0
2107,18,4.91,3.89,5.81,63.49,0.14,7.9,251.08,9.49,1,53.52,1,0,0,0,0,1
2108,22,2.84,5.41,7.36,99.45,0.35,8.6,291.0,6.87,1,81.16,0,1,0,0,0,1
2109,22,0.25,9.51,5.07,90.47,4.2,3.71,317.06,0.71,2,100.0,0,1,0,1,0,0
2110,16,4.3,9.51,8.05,60.15,1.43,7.72,263.85,9.62,1,83.29,1,0,0,0,1,0
2111,24,7.39,3.77,5.1,68.95,1.73,12.36,251.75,17.34,0,30.2,1,0,0,0,0,1
2112,17,4.77,8.29,4.05,86.8,3.2,7.72,259.61,11.84,2,68.4,0,1,0,0,1,0
2113,20,7.77,6.35,6.54,75.94,1.1,9.75,228.45,14.88,0,57.73,1,0,0,1,0,0
2114,20,1.09,9.78,7.63,93.27,0.96,5.93,307.78,1.89,1,100.0,1,0,0,1,0,0
2115,23,4.55,5.3,5.75,80.19,2.11,10.1,281.15,12.66,1,60.56847967325452,0,1,0,0,0,1
